Symbol,Description,Price,Price - Currency,Target price 1 year,Target price 1 year - Currency,Analyst Rating,Technical Rating 1 week,Target price performance % 1 year,Price Change % 1 day,Oscillators Rating 1 day,Oscillators Rating 1 week,Moving Averages Rating 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Average Volume 90 days,Average Volume 60 days,Average Volume 30 days,Average Volume 10 days,Beta 1 year,Beta 3 years,Beta 5 years,Performance % All Time,Performance % 10 years,Performance % 5 years,Performance % 1 year,Performance % Year to date,Performance % 6 months,Performance % 3 months,Performance % 1 month,Performance % 1 week,Money Flow Index (14) 1 month,Money Flow Index (14) 1 week,Money Flow Index (14) 1 day,Money Flow Index (14) 2 hours,"EBITDA, Trailing 12 months","EBITDA, Trailing 12 months - Currency","Basic EPS, Annual","Basic EPS, Annual - Currency","EPS diluted, Annual","EPS diluted, Annual - Currency","EPS diluted, Quarterly","EPS diluted, Quarterly - Currency","EPS forecast, Quarterly","EPS forecast, Quarterly - Currency","Gross profit, Quarterly","Gross profit, Quarterly - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Free cash flow, Quarterly","Free cash flow, Quarterly - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Total equity, Quarterly","Total equity, Quarterly - Currency",Market capitalization,Market capitalization - Currency,Price to book ratio,"Forward non-GAAP price to earnings, Annual",Price Change % 1 day,Price Change % 1 week,Price Change % 1 month,Simple Moving Average (3) 1 day,Simple Moving Average (20) 1 day,Simple Moving Average (30) 1 day,Simple Moving Average (50) 1 day,Simple Moving Average (75) 1 day,Simple Moving Average (100) 1 day,Exponential Moving Average (3) 1 day,Exponential Moving Average (9) 1 day,Exponential Moving Average (21) 1 day,Exponential Moving Average (50) 1 day,Exponential Moving Average (75) 1 day,Exponential Moving Average (100) 1 day
ALFAS,ALFA SOLAR ENERJI,72.900002,TRY,,,,Sell,,0.551726896551725,Neutral,Neutral,Strong sell,5684207,1.7185517465839208,26680000000,TRY,8.20853530007882,8.881,TRY,,0.689655,Utilities,5426612.233333333,3839026.0833333335,3534252,3533267.1,1.187572,2.1481113,2.1481113,806.2937593253694,806.2937593253694,806.2937593253694,69.04348289855072,-13.931517612686568,-31.420506114769516,-24.61219828166075,-23.90396689236012,-4.643551522964737,67.05200072377434,31.680010805830563,16.732316904443394,31.67197037149191,1299027170,TRY,1.6961,TRY,1.6961,TRY,6.6026,TRY,,,507223815,TRY,483035997,TRY,-145170700,TRY,422785500,TRY,542743594,TRY,1808453128,TRY,26680000000,TRY,14.834350167980189,,0.551726896551725,-3.6351618338357747,-3.6351618338357747,72.76666800000004,81.89000065000003,85.38000066666663,88.60400039999988,93.1333336666667,95.16500022,73.1244768817314,75.68314337903557,80.67929512630336,87.14321539098957,90.37434290247484,92.48092556284617
ARASE,DOGU ARAS ENERJI,62.299999,TRY,,,,Sell,,0.16076848616127734,Neutral,Sell,Strong sell,4465907,1.3645628362647204,15550000000,TRY,2.978168020306995,20.9189,TRY,499.6703359706457,0.543873,Utilities,3503105.533333333,4085624.483333333,6925594.600000001,3315992.7000000095,0.60476583,0.8792958,0.8792958,111.52200440020101,111.52200440020101,111.52200440020101,66.16347351834756,1.3832351280189554,0.8906866396761128,0.9724440685179233,-12.988825781810776,-8.584010019544829,61.886613265045504,63.26388196669014,39.417485581254894,42.78173076446209,4498792740,TRY,20.9189,TRY,20.9189,TRY,11.7845,TRY,,,2112095378,TRY,6278536661,TRY,-1969658410,TRY,-2111889459.9999998,TRY,5229722388,TRY,9745039314,TRY,15550000000,TRY,1.5982489297119356,,0.16076848616127734,-0.24019535243882642,-0.24019535243882642,62.31666700000002,69.56250044999999,70.58500016666667,68.3250001,68.06400025333332,67.1905001,62.47594731092531,64.6435373718408,67.51962519992513,68.1370642007446,67.28425245081421,66.12974331777265
VANGD,VANET GIDA,19.15,TRY,,,,Sell,,-1.0847158530622074,Neutral,Sell,Strong sell,626678,0.48107221072915435,484000015,TRY,,-1.4225,TRY,-191.72685065772507,0,Distribution Services,1446856.7777777778,1526282.95,1759313.9333333333,1142680.5,0.9851565,0.6834713,0.828902,917.8698614846547,395.6005423396848,1176.6666666666665,150.32679738562086,7.705280781480272,-37.21311475409837,-9.241706161137454,-12.07530247588143,-5.104063429137766,46.587918155604946,52.763308912781525,30.719020778798537,29.06144135974138,-442540,TRY,-1.4225,TRY,-1.4225,TRY,-1.3544,TRY,,,-253018.99999999898,TRY,868680.000000001,TRY,299440,TRY,-144160,TRY,-35563013,TRY,137036968,TRY,484000015,TRY,3.4935820252924388,,-1.0847158530622074,-4.536386068613476,-4.536386068613476,19.15333399999999,21.688000150000004,21.88800010000001,21.909599999999976,21.731333346666656,20.76379996,19.30143870450834,20.125248722446415,21.094984727421014,21.519980499630645,21.44221780405613,21.222019789160562
NTHOL,NET HOLDING,32.720001,TRY,,,,Buy,,-0.3046892138939575,Sell,Buy,Strong buy,2552333,0.8642479211911788,11011301201,TRY,6.870052911163837,4.7627,TRY,-14.989736724676488,0,Consumer Services,3102803.722222179,2977662.666666627,3046077.866666444,2909132.099999881,0.7649574,1.0331745,1.0303228,386689.587416572,1257.6763900414937,1997.435961538462,157.63780314960636,69.09561240310079,56.8552225860392,16.940675482487503,4.336734555588831,4.4699904214559485,76.0266770113217,45.489586302608494,56.75514735360965,86.32565175301441,3747682000,TRY,4.7629,TRY,4.7629,TRY,4.7025,TRY,,,549651000,TRY,2913638000,TRY,-185949000,TRY,1363064000,TRY,2230367000,TRY,35617340000,TRY,11011301201,TRY,0.45827776085380845,,-0.3046892138939575,5.889970873786424,5.889970873786424,32.32666733333334,31.99700000000002,31.67066673333333,29.885199999999983,29.46773335999999,28.597599970000005,32.36845024248201,31.951703165858774,31.621983317545794,30.374638440790253,29.34167558102667,28.3630221972329
DMRGD,DMR UNLU MAMULLER,13.58,TRY,,,,Strong sell,,-2.1613832853025987,Sell,Sell,Strong sell,1754346,0.9181510932583214,,,,,,,,Consumer Non-Durables,5266555.577777778,3533233.5166666666,2984768.033333333,1839536,1.519905,1.4298778,1.4298778,20.60390763765542,20.60390763765542,20.60390763765542,20.60390763765542,28.720379146919424,-9.042196918955122,-14.050632911392409,-15.80904623738663,-8.056872037914689,,33.21302187622305,28.652785428609434,34.5771554133038,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.1613832853025987,-3.27635327635327,-3.27635327635327,13.796666666666669,14.807500000000001,15.237999966666667,15.050999959999992,15.414666599999995,15.320299939999993,13.780526849646602,14.212791092740447,14.707288569521134,15.053973700805795,15.17180675622329,15.139170955078495
TBORG,T.TUBORG,97.349998,TRY,,,,Strong buy,,9.999997740112994,Neutral,Neutral,Strong buy,287731,7.335491848207115,28541979218,TRY,30.438996310424614,3.1982,TRY,-49.15825451077021,0,Consumer Non-Durables,49202.78888888889,53909.36666666667,69803.43333333333,61577.6,0.67401886,0.37592947,0.49092746,665462.2822052502,3134.2192026578073,1148.0768974358973,214.8447542043984,32.901021160409556,41.70306004525736,16.58682395209581,-0.6632673469387762,5.815215217391303,88.79071242900933,46.07905280737437,64.32220749943436,51.7654575252365,3841061000,TRY,3.1982,TRY,3.1982,TRY,-4.9585,TRY,,,843470000,TRY,6118396000,TRY,-97980000,TRY,662728000,TRY,1031435999.9999999,TRY,10262257000,TRY,28541979218,TRY,3.0593830825382917,,9.999997740112994,7.5690585635359104,7.5690585635359104,91.94999933333342,92.89749924999997,93.50666616666666,91.03299980000001,89.29799981333333,86.31399982000006,93.30905007131348,91.96870271527825,92.18715797768526,90.59307641588336,88.3682556093777,85.88541772251695
BASCM,BASTAS BASKENT CIMENTO,13.5,TRY,,,,Neutral,,-2.5270758122743655,Neutral,Sell,Strong sell,79437,0.5168489760226108,9141000252,TRY,9.127171928875667,1.4791,TRY,,0,Non-Energy Minerals,239214.86666666658,225057.65000000005,172514.93333333358,128314.2000000001,0.64522904,0.77524865,0.9279219,551.0598772535111,2070.1981953596337,2809.7649556530264,193.47826086956522,54.285714285714285,20.213713268032052,8,-22.41379310344827,-8.038147138964575,79.45808829084432,66.51557134666919,14.519770933528918,29.02957405003849,1053690760,TRY,1.4791,TRY,1.4791,TRY,1.3468,TRY,,,,,1183809885,TRY,,,267853439.99999997,TRY,976225300,TRY,4379188926,TRY,9141000252,TRY,2.034624792581306,,-2.5270758122743655,-7.407407407407408,-7.407407407407408,13.873333333333326,15.067999949999997,15.4543333,15.569199919999996,14.899866613333334,13.615199959999998,13.802023779341171,14.274599146449596,14.83601392239049,14.891343106693682,14.418411028254136,13.86617538637457
KUTPO,KUTAHYA PORSELEN,83.099998,TRY,,,,Neutral,,-4.701833877356667,Sell,Neutral,Strong sell,567284,1.2060539535682706,3480744965,TRY,18.48432902551327,4.4957,TRY,6.44237143668908,0,Consumer Durables,1056704.2666666666,1166747.2833333334,788926.8,468634.4,0.5968144,1.0631939,1.3108823,705488.0537401687,2688.5905369127518,1722.3683771929825,71.69420364899985,51.780818264840185,38.26955202228127,7.9220753246753235,-22.98424652455978,-1.1890606703700517,74.44074488538041,67.20448749371245,35.86038817959346,57.84909968826919,323015940,TRY,5.2812,TRY,5.2812,TRY,1.5972,TRY,,,217297763,TRY,567098574,TRY,19583690,TRY,-186344350,TRY,210810291,TRY,697066290,TRY,3480744965,TRY,4.7586378728029235,,-4.701833877356667,-1.1890606703700517,-1.1890606703700517,84.14999899999997,90.76749985000001,96.82833323333337,97.76499989999998,91.72800013333337,84.12750015999998,84.11862457499237,85.73293553276524,90.48983353219798,92.16481588377734,89.36162617639691,86.23137307681053
ISSEN,ISBIR SENTETIK DOKUMA,10.03,TRY,,,,Sell,,-1.2795275590551258,Sell,Neutral,Strong sell,1143867,0.8669963859328366,4311880000,TRY,16.5266106442577,0.6069,TRY,-16.47398843930636,0.590551,Process Industries,2299171.6222222233,1797660.0333333323,2010396.3333333335,1195892.7999999956,0.27808896,0.593657,0.593657,153.92430455721592,153.92430455721592,153.92430455721592,-39.285714285714285,-3.3718689788054084,-15.572390572390583,-10.923623445825937,-12.93402777777778,-4.202483285577854,8.923884162085955,47.33129881449451,43.05206320411395,41.08818312172779,605046740,TRY,0.5637,TRY,0.5637,TRY,0.0669,TRY,,,362599842,TRY,752835542,TRY,-150266600,TRY,-220399150,TRY,239247584,TRY,3129143501,TRY,4311880000,TRY,1.360319098581769,,-1.2795275590551258,-0.7912957467853617,-0.7912957467853617,10.096666666666659,10.663500000000003,10.871666666666675,10.734000000000007,11.035600000000052,11.095900000000007,10.094711035845158,10.29945523486246,10.573473458313009,10.806509282066084,10.955318435149085,11.164834215531998
NATEN,NATUREL ENERJI,45.619999,TRY,,,,Neutral,,-2.103002236180352,Sell,Neutral,Strong sell,1500780,0.4610464899449791,7688999748,TRY,9.876382628650601,4.6191,TRY,66.55608841452424,0.429185,Industrial Services,3181689.288888889,2751459.6333333333,3379883.8666666667,2972179.6,1.1835399,1.28437,1.0676104,3825.989586919105,3772.665449915111,3772.665449915111,49.77018713066316,1.1978637445490787,-14.328640375586854,-21.344829310344828,-18.53571607142857,-3.2244379131191816,58.991946037529175,24.590739652913783,34.87115334334142,56.96709835695794,365743350,TRY,3.505,TRY,3.505,TRY,0.8361,TRY,,,177551928,TRY,327781478,TRY,-393977120,TRY,49573210,TRY,578327781,TRY,8835045267,TRY,7688999748,TRY,1.488235986864898,,-2.103002236180352,2.42478216379026,2.42478216379026,46.46666566666664,48.952999749999876,51.39699993333332,50.871000039999956,52.70600012000004,51.81600024999998,46.01197163127408,46.84027818788635,48.71101284422226,50.633262158877365,51.317960756084915,51.61424926471356
GRSEL,GUR-SEL TURIZM TASIMACILIK,142.3,TRY,,,,Buy,,0.2112676056338108,Neutral,Neutral,Strong buy,1782600,1.0668044228397167,14484000000,TRY,,,,,0.0690415,Consumer Services,1362820.6444444444,1481196.6833333333,1750207.8333333333,1626318.9,0.42165348,1.0182945,1.0182945,1468.9084895259098,1468.9084895259098,1468.9084895259098,749.0453460620524,108.95742170212694,116.09719714797868,94.79807550452804,30.55045871559634,6.194029850746277,87.09862730790074,76.8182096613709,64.74724385550113,57.63592191224501,,,10.6244,TRY,10.6244,TRY,,,,,,,1068752377,TRY,,,-257314180.00000003,TRY,1083693520,TRY,3190107759,TRY,14484000000,TRY,4.644969902357706,,0.2112676056338108,6.194029850746277,6.194029850746277,140.96667000000002,133.10499899999996,123.06833256666664,106.89499927999994,97.48333306666667,90.85199974000001,140.6213560689361,136.76983766666737,129.5026133630589,113.27242509152829,104.05649575929748,97.14254972918259
ALTIN,DARPHANE ALTIN SERTIFIKASI,23.92,TRY,,,,Sell,,-0.08354636242495164,Neutral,Sell,Sell,21264372,1.3085855804736453,,,,,,,,,28543687.877777778,32674916.716666665,19970427.533333335,16609620.8,,,,118.24817518248175,118.24817518248175,118.24817518248175,66.68989547038329,2.616907019172332,15.05530952114914,-3.6261079774375444,-3.236242040301052,-1.2794056954188968,81.26375301676623,38.54086465982382,46.348606222424536,44.532301324476684,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08354636242495164,-0.33333333333332626,-0.33333333333332626,23.886666666666667,24.34550004999999,24.48333323333333,24.652199959999997,24.44853338666668,24.159100080000016,23.925468009079694,24.06315158969577,24.295853842594607,24.373233742382194,24.12729085161072,23.750088045212003
VKFYO,VAKIF YAT. ORT.,23.68,TRY,,,,Neutral,,-1.986754966887419,Sell,Neutral,Strong sell,933961,0.6107326822590001,724799995,TRY,,,,,0.151767,Finance,1510236.3000000266,1363623.0166666906,1611803.2000000244,1275291.400000012,1.0259253,1.3335536,0.8383772,642632.4816042255,3089.1010317442147,2363.12848522799,140.89521871820955,-5.582137161084524,-3.8180380252624637,-0.9205020920502045,-1.3333333333333346,-11.707680835197616,51.809917803450936,67.44803514840558,78.02274136732507,41.57358869851336,,,-0.5698,TRY,-0.5698,TRY,-0.8334,TRY,,,5368542,TRY,18468607,TRY,,,-21119870,TRY,-17092424,TRY,43832994,TRY,724799995,TRY,16.206967353363904,,-1.986754966887419,-4.207115865983658,-4.207115865983658,23.953333333333333,24.346999949999994,24.05466663333333,23.18819988000004,23.45293330666666,25.102699979999993,24.02613743807236,24.636329864171806,24.42672422251863,24.01397272428157,24.11190338483631,24.202590509178076
INFO,INFO YATIRIM,10.98,TRY,,,,Sell,,-9.926168990976203,Sell,Neutral,Strong sell,17234762,8.707871458623716,2779319904,TRY,9.42489270386266,1.165,TRY,,8.20345,Finance,2790670.3444444383,2912262.633333335,2970450.0000000005,3408055.5,1.3427185,0.63193893,0.37713733,3493.6492559051385,14265.522745411014,5337.420147176801,22.68156424581007,-12.85714285714285,-13.882352941176466,-22.67605633802816,-11.665325824617856,-11.807228915662643,75.58561913552624,29.322128967230327,43.73128306712856,42.811260055071685,,,1.01,TRY,,,-1.597,TRY,,,3093544114,TRY,3035836631,TRY,,,,,230277690,TRY,1263288530,TRY,2779319904,TRY,1.9900136836095732,,-9.926168990976203,-6.153846153846144,-6.153846153846144,11.680000000000001,12.137500000000005,12.062666666666676,11.6746,12.658799999999998,13.01139999999999,11.50708579562263,11.893380599616188,12.019641810074125,12.205453637265704,12.460651583563752,12.663966674359326
MMCAS,MMC SAN. VE TIC. YAT.,22.16,TRY,,,,Buy,,2.592592592592587,Buy,Neutral,Neutral,99562,1.0587061840980336,288076587,TRY,,-0.1752,TRY,-377.38419618528604,0,Transportation,265370.4888888889,291132.9166666667,245076.83333333334,90893.4,1.681611,1.0592529,0.92469573,993.39767406289,-28.7459807073955,2116,356.90721649484544,167.95643676463882,128.68937048503614,29.514895995622673,-14.10852380265596,-9.551020408163266,83.82054744473844,71.91927799315661,39.114992670844615,29.14818740705641,-2532620,TRY,-0.1716,TRY,-0.1716,TRY,-0.0411,TRY,,,,,1242493,TRY,7310,TRY,9740,TRY,-2288673,TRY,2298859,TRY,288076587,TRY,,,2.592592592592587,-5.702127659574467,-5.702127659574467,22.58666666666667,23.852999999999998,22.257333300000013,18.780199980000003,17.0716,15.591700000000005,22.424426116215347,23.040249749788,22.541481155216243,19.862058862930173,18.152932910491426,16.894583714544275
CEMTS,CEMTAS,11.27,TRY,,,,Buy,,3.8709677419354835,Neutral,Buy,Strong buy,34837053,3.0638124938700995,5425000191,TRY,148.09461235216818,0.0761,TRY,-95.40985584172749,1.38249,Non-Energy Minerals,10087003.51111111,9259097.06666666,11167007.099999992,12253227.799999995,1.0124708,1.2197769,1.0932138,456197.47194195667,3409.7881669998937,1067.4812446779638,26.20380739081747,10.925196850393695,2.3614895549500434,2.547770700636937,2.0833333333333375,5.228758169934628,68.73356718349318,41.146770042741785,66.43054756608525,87.92756620466771,884421630,TRY,0.1652,TRY,0.1652,TRY,0.1308,TRY,,,318608644,TRY,884632043,TRY,-44627720,TRY,492977670,TRY,82607530,TRY,4285073677.0000005,TRY,5425000191,TRY,1.3150294918992083,,3.8709677419354835,13.266331658291461,13.266331658291461,10.663333333333327,10.604000000000003,10.712333333333333,10.303400000000003,10.83906666666667,10.981100000000001,10.85089659728845,10.617379494235674,10.59798643182765,10.624282374282432,10.71705325648839,10.800711985580364
DURDO,DURAN DOGAN BASIM,14.55,TRY,,,,Sell,,-5.211726384364814,Sell,Sell,Strong sell,490615,0.758228482524582,1535000038,TRY,5.825359330584138,2.4977,TRY,402.9601288763593,1.8241,Process Industries,706209.7666666636,636868.5166666659,699163.4333333333,603235.8999999926,0.75875807,0.7257211,0.6350628,893673.0737808136,3766.9040848327,1975.150394920374,24.91414835164836,-14.46207610006326,-19.90091274974331,-17.796614813750573,-21.052631578947363,-7.911392405063291,67.38415710784618,56.857149746032746,51.694397508684254,45.81719686781585,302027020,TRY,2.6932,TRY,2.6932,TRY,0.2959,TRY,,,110567551,TRY,561872291,TRY,101338520,TRY,53960530,TRY,269324586,TRY,467636457,TRY,1535000038,TRY,3.104748451360008,,-5.211726384364814,-4.6526867627785,-4.6526867627785,15.013333333333335,16.092999950000006,16.335999833333332,16.182999880000004,16.893199880000008,17.10681991979999,14.934635701876129,15.430768204940946,15.903635096417027,16.362417243778175,16.593437452890544,16.71872856327062
KTLEV,KATILIMEVIM TAS. FIN.,47.98,TRY,,,,Sell,,-3.809143869102976,Neutral,Sell,Strong sell,23203743,0.7518108006276245,8978400000,TRY,11.512344938455263,4.1677,TRY,,3.27885,Finance,6191534.322222223,7791693.966666667,13779519.2,31915433,0.17197752,3.7022204,3.7022204,250.98756400877832,250.98756400877832,250.98756400877832,250.98756400877832,-36.02666666666667,-8.696477805832123,-53.77649325626204,-72.62977752424416,-6.197462123266396,,23.53385719016103,23.35363108404799,43.74321902226028,1092010800,TRY,4.1677,TRY,4.1677,TRY,2.4293,TRY,,,747316999,TRY,1591975831,TRY,,,,,750182993,TRY,1163747262,TRY,8978400000,TRY,7.421201931554183,,-3.809143869102976,-11.476016393431438,-11.476016393431438,50.70333366666667,86.43050005000006,115.30033303333333,122.66419942000002,118.16946617333328,111.53359961000002,50.0656858742754,58.28973165563496,82.52694179455054,104.85575579690696,106.46518639498368,103.70346971330062
SELVA,SELVA GIDA,13.98,TRY,,,,Sell,,-2.169349195241419,Sell,Sell,Strong sell,1383445,0.5435173345903155,1114620000,TRY,5.61648788718814,2.4891,TRY,144.41280439905736,0,Consumer Non-Durables,3374755.466666667,3501361.7666666666,2719034.7333333334,2342016.9,0.7664591,0.8588862,0.8588862,316.07142857142856,316.07142857142856,316.07142857142856,43.384615384615394,24.59893048128342,14.872637633525066,-0.6396588486140715,-4.8979591836734615,-7.109634551495018,66.05423111035776,65.15820902913677,67.46054187433539,35.49350856046105,63265090,TRY,2.4891,TRY,2.4891,TRY,2.0308,TRY,,,48978707,TRY,194042742,TRY,-118783430,TRY,-155267140,TRY,194146190,TRY,1210017831,TRY,1114620000,TRY,0.901176751186904,,-2.169349195241419,-3.4530386740331496,-3.4530386740331496,14.173333333333337,14.758000000000004,14.617,14.647599979999997,14.709599986666666,14.239299989999997,14.197043975986517,14.622372260528708,14.722596730825469,14.592552956894888,14.436679004355371,14.285428331295256
DESPC,DESPEC BILGISAYAR,45,TRY,,,,Neutral,,1.580137733185954,Neutral,Neutral,Strong sell,1431430,0.6834960880051768,1018899982,TRY,,-3.455,TRY,-294.96642401670334,0,Distribution Services,1224942.8444444444,1394259.5166666666,1246467.8,2171262.5,1.0712936,0.8647633,0.8472759,1156.9832402234636,2053.11004784689,1536.3636363636363,131.60061760164695,57.89473684210526,51.00671647673545,10.837443883617928,-12.451365274265944,-12.109376716613735,59.239280213135174,62.79860551088539,58.19282966837286,42.223696077531095,242392580,TRY,-3.455,TRY,-3.455,TRY,-4.6073,TRY,,,85523389.00000009,TRY,246362192,TRY,-2714060,TRY,56289120,TRY,-79464734,TRY,226462904,TRY,1018899982,TRY,4.570286435085175,,1.580137733185954,-8.16326530612245,-8.16326530612245,45.019999000000006,47.36899980000002,48.87599993333332,51.61839988,51.02893313333333,47.985799799999995,45.573198701238965,47.603264199371246,48.46205360672379,49.07950941094985,48.0111867302257,46.402158402458184
IHLAS,IHLAS HOLDING,1.33,TRY,,,,Buy,,-3.623188405797089,Sell,Neutral,Buy,150202018,0.7819739732393681,1972780914,TRY,4.073506891271057,0.3265,TRY,60.127513487003434,0,Finance,79728532.67777783,88442509.88333334,132882663.40000002,173390734.50000003,0.8595606,0.98069596,1.0613064,2488.632439106802,373.866106103253,249.7588504767766,54.65116279069768,31.68316831683169,14.655172413793117,24.299065420560748,13.675213675213689,-2.9197080291970825,70.13999418387411,58.39308389462992,59.28526402228792,30.16058781186372,65056400,TRY,0.4246,TRY,0.4246,TRY,-0.0275,TRY,,,272450916,TRY,800593881,TRY,179099760,TRY,94810100,TRY,636972664,TRY,5197573283,TRY,1972780914,TRY,0.7457121551081283,,-3.623188405797089,-5.6737588652482165,-5.6737588652482165,1.3533333333333335,1.3704999999999994,1.3063333333333338,1.1938000000000004,1.1677333333333328,1.1519,1.3568182673195168,1.3835374474014377,1.3487413199330998,1.2552270351659576,1.2148318362629007,1.1904693912524216
ALVES,ALVES KABLO,42.240002,TRY,,,,Sell,,-1.4005555555555704,Neutral,Sell,Strong sell,2808336,0.5942699928035912,,,,,,,,Producer Manufacturing,,12090043.416666666,8342809.166666667,4473532.9,-3.8862736,-17.171497,-17.171497,97.56783898820574,97.56783898820574,97.56783898820574,97.56783898820574,97.56783898820574,97.56783898820574,22.86213138853602,-27.17241034482759,-5.503353344444005,,58.74125873733639,39.24014954551796,56.66125977889109,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4005555555555704,-2.2222198559671407,-2.2222198559671407,42.380001,48.654000600000025,52.05100026666666,55.55960024,,,42.52543645031517,44.23243255789593,47.91940997219446,50.59891892294563,,
AVPGY,AVRUPAKENT GMYO,41,TRY,,,,Strong sell,,-3.3474730479713832,Sell,Sell,Strong sell,4511537,1.3407135420139893,16968000000,TRY,,,,,0,Finance,7089543.733333333,4827132.733333333,4394047.866666666,3391910.8,0.97997075,2.004514,2.004514,-18.81188118811881,-18.81188118811881,-18.81188118811881,-18.81188118811881,5.6701058162398414,-18.81188118811881,-8.4821408143335,-3.4385281073605376,-4.115991773432737,,44.40756635122887,36.547610036277725,35.53082278712898,,,9.4299,TRY,9.4299,TRY,,,,,,,1902291567,TRY,,,-2146968860,TRY,3261183494,TRY,20507030290,TRY,16968000000,TRY,0.799725674588112,,-3.3474730479713832,-2.380952380952381,-2.380952380952381,41.81999966666669,43.061999949999986,42.692666499999966,43.41000002,44.19439995999999,45.671599889999996,41.660563978919676,42.32866469971328,42.770218274359685,43.425635461097876,44.12715304504582,44.86708179186789
RNPOL,RAINBOW POLIKARBONAT,32.299999,TRY,,,,Neutral,,0.937496874999999,Neutral,Buy,Strong sell,2222773,2.123489056800392,960000000,TRY,,-0.7424,TRY,-186.98301113063854,0,Producer Manufacturing,1147754.9888888889,862475.7666666667,978526.9333333333,1188154.5,0.18760101,0.9967189,0.9967189,196.60237832874193,196.60237832874193,196.60237832874193,99.38269756896929,-17.853512207527977,-12.749867639114,-30.507747418244403,-10.871972358058914,1.3810357381972436,64.81583903723734,28.125420149925375,59.72940037200238,51.29925179403134,78914800,TRY,-0.7424,TRY,-0.7424,TRY,-2.0641,TRY,,,56784319,TRY,116538250,TRY,69442440,TRY,-22191600,TRY,-22272789,TRY,565425211,TRY,960000000,TRY,1.713754177607546,,0.937496874999999,-0.7375599035783587,-0.7375599035783587,32.22666666666666,33.469000399999985,34.13733349999999,35.38320028,37.45680020000002,37.8272001,32.257834052896854,32.599885395482666,33.469048568875266,35.128146909610514,35.70220963176228,35.63809319964676
CRFSA,CARREFOURSA,116.5,TRY,,,,Sell,,-1.9360269360269338,Neutral,Sell,Strong sell,464325,1.2503504050965664,15179523739,TRY,12.361529646449641,9.4244,TRY,,0,Retail Trade,789125.2333333333,637254.0333333333,465015.6666666667,386028.9,0.8553885,0.69782555,0.69757724,146.1411771561296,153.09431699848128,567.1574425707723,130.23716325048076,2.643171806167401,-8.19542947202522,-31.470588235294116,-18.24561403508772,-9.689922480620154,83.87242735164261,48.95058348474265,25.744635753687163,45.424372473713824,-718022000,TRY,9.4244,TRY,9.4244,TRY,11.9186,TRY,,,1255290000,TRY,7024800000,TRY,518956000,TRY,1695367000,TRY,1204196000,TRY,5146189000,TRY,15179523739,TRY,2.8925565457561477,,-1.9360269360269338,-6.425702811244979,-6.425702811244979,118.63333333333333,132.74999850000003,136.14666566666673,145.20399919999997,147.01199959999997,141.51299960000003,118.71531514159712,124.33601245160716,131.45412555102587,138.6700163610106,138.76064026034075,136.51486145257377
MNDTR,MONDI TURKEY,6.7,TRY,,,,Neutral,,0,Sell,Neutral,Neutral,5615703,1.1084440288173585,7028572969,TRY,9.842808873218747,0.6807,TRY,-15.01872659176031,0,Process Industries,5907967.915991284,4238183.166666695,4708747.166666667,4998808.8999999985,1.0886273,0.58630216,0.68344194,438832.6729689537,1509.9963955304577,1163.4000546844802,23.845991040574365,22.18250784156394,6.391678582799328,-3.597122302158273,-5.233380480905235,0.29940119760479733,69.08867002010805,32.21867193240131,60.619159702298404,59.420685197211355,720697150,TRY,0.9108,TRY,0.9108,TRY,0.4423,TRY,,,569937536,TRY,1731274734,TRY,-192490870,TRY,-243878360,TRY,864779884,TRY,2246912311,TRY,7028572969,TRY,2.831316900426388,,0,4.3613707165109075,4.3613707165109075,6.57,6.793999999999997,6.8716666666666715,6.706199999999984,6.828266666666665,6.586230635700002,6.625713763456936,6.645044838933781,6.738755019237642,6.735606234926487,6.669238749693942,6.602652193807905
YBTAS,YIBITAS INSAAT MALZEME,168310,TRY,,,,Neutral,,-3.7664918023413714,Neutral,Neutral,Strong sell,16,0.8602150537634408,17489750261,TRY,67.10236090194088,2508.2575,TRY,,0,Non-Energy Minerals,25.744444444444444,18.8,21.5,16.8,-0.34645993,0.5819756,0.54901457,6632.4,9685.46511627907,6797.950819672131,190.68933510380194,20.049928673323823,21.45112117330832,-13.92663998874925,-13.687179487179487,-5.91950810508664,84.44910754961592,40.26184984699843,15.018962285279045,40.592635442495656,176816450,TRY,2508.2575,TRY,2508.2575,TRY,2312.1571,TRY,,,,,219207203,TRY,,,-5819590,TRY,250825750,TRY,966955710,TRY,17489750261,TRY,17.40617468405042,,-3.7664918023413714,-7.012334083783372,-7.012334083783372,174069.16666666666,193936.24999999994,189724.25000000006,185703.20000000004,186515.83333333317,179822.05000000005,172795.75375437882,179669.5589850748,185831.10316674004,185422.54190877575,180953.255004347,175051.05354419554
